Customer ID,Recency,Frequency,Monetary,Monetary_capped,R_score,F_score,M_score,RFM_Score,RFM_Total,Segment
12864,138,2,300,300,3,2,2,322,7,Lost
12865,26,4,3323,3323,4,3,5,435,12,Loyal Customers
12866,283,3,1092,1092,2,3,3,233,8,At Risk
12867,26,13,7829,7829,4,5,5,455,14,Champions
12868,186,8,2044,2044,3,4,4,344,11,Loyal Customers
12869,682,1,338,338,1,1,2,112,4,Lost
12870,375,3,1677,1677,2,3,4,234,9,At Risk
12871,84,3,744,744,3,3,3,333,9,Loyal Customers
12872,327,12,3284,3284,2,5,5,255,12,At Risk
12873,282,3,2027,2027,2,3,4,234,9,At Risk
12874,385,2,873,873,2,2,3,223,7,Lost
12875,143,5,1357,1357,3,4,4,344,11,Loyal Customers
12876,58,4,3752,3752,4,3,5,435,12,Loyal Customers
12877,4,20,2942,2942,5,5,5,555,15,Champions
12878,236,2,855,855,2,2,3,223,7,Lost
12879,45,3,573,573,4,3,2,432,9,Loyal Customers
12880,382,2,640,640,2,2,3,223,7,Lost
12881,276,1,298,298,2,1,2,212,5,Lost
12882,9,2,1463,1463,5,2,4,524,11,New Customers
12883,25,4,703,703,4,3,3,433,10,Loyal Customers
12884,88,1,309,309,3,1,2,312,6,Lost
12885,63,3,1175,1175,3,3,3,333,9,Loyal Customers
12886,68,2,1378,1378,3,2,4,324,9,Lost
12887,384,1,222,222,2,1,1,211,4,Lost
12888,214,2,354,354,2,2,2,222,6,Lost
12889,381,4,385,385,2,3,2,232,7,At Risk
12890,24,2,706,706,4,2,3,423,9,New Customers
12891,186,11,840,840,3,5,3,353,11,Loyal Customers
12892,397,1,263,263,2,1,1,211,4,Lost
12893,31,1,177,177,4,1,1,411,6,New Customers
12894,575,1,157,157,1,1,1,111,3,Lost
12895,42,2,373,373,4,2,2,422,8,New Customers
12897,205,4,514,514,2,3,2,232,7,At Risk
12898,464,2,296,296,1,2,2,122,5,Lost
12899,414,1,366,366,1,1,2,112,4,Lost
12900,422,1,340,340,1,1,2,112,4,Lost
12901,9,28,17655,17655,5,5,5,555,15,Champions
12902,265,1,139,139,2,1,1,211,4,Lost
12903,429,1,834,834,1,1,3,113,5,Lost
12904,18,2,496,496,5,2,2,522,9,New Customers
12905,577,2,1018,1018,1,2,3,123,6,Lost
12906,12,5,2920,2920,5,4,5,545,14,Champions
12907,396,2,509,509,2,2,2,222,6,Lost
12908,176,5,1776,1776,3,4,4,344,11,Loyal Customers
12909,40,8,3103,3103,4,4,5,445,13,Champions
12910,23,13,5797,5797,4,5,5,455,14,Champions
12911,552,1,1652,1652,1,1,4,114,6,Lost
12912,3,5,1662,1662,5,4,4,544,13,Champions
12913,5,13,6283,6283,5,5,5,555,15,Champions
12914,401,1,224,224,2,1,1,211,4,Lost
12915,149,4,975,975,3,3,3,333,9,Loyal Customers
12916,139,7,4480,4480,3,4,5,345,12,Loyal Customers
12917,128,6,4359,4359,3,4,5,345,12,Loyal Customers
12919,8,6,1335,1335,5,4,4,544,13,Champions
12920,17,4,487,487,5,3,2,532,10,Loyal Customers
12921,9,74,35233,28616,5,5,5,555,15,Champions
12922,161,1,405,405,3,1,2,312,6,Lost
12923,64,3,769,769,3,3,3,333,9,Loyal Customers
12924,88,12,2461,2461,3,5,4,354,12,Loyal Customers
12925,5,3,729,729,5,3,3,533,11,Loyal Customers
12926,411,4,1524,1524,1,3,4,134,8,At Risk
12927,395,1,197,197,2,1,1,211,4,Lost
12928,35,12,4305,4305,4,5,5,455,14,Champions
12929,312,1,118,118,2,1,1,211,4,Lost
12930,78,2,416,416,3,2,2,322,7,Lost
12931,22,57,92347,28616,4,5,5,455,14,Champions
12932,539,8,1699,1699,1,4,4,144,9,At Risk
12933,24,8,1637,1637,4,4,4,444,12,Champions
12934,737,1,182,182,1,1,1,111,3,Lost
12935,2,15,4244,4244,5,5,5,555,15,Champions
12936,17,4,1064,1064,5,3,3,533,11,Loyal Customers
12937,15,9,3098,3098,5,5,5,555,15,Champions
12938,26,1,114,114,4,1,1,411,6,New Customers
12939,64,20,25265,25265,3,5,5,355,13,Loyal Customers
12940,55,2,900,900,4,2,3,423,9,New Customers
12941,724,1,377,377,1,1,2,112,4,Lost
12942,131,3,676,676,3,3,3,333,9,Loyal Customers
12943,558,2,496,496,1,2,2,122,5,Lost
12944,36,2,605,605,4,2,3,423,9,New Customers
12945,288,2,900,900,2,2,3,223,7,Lost
12946,437,1,324,324,1,1,2,112,4,Lost
12947,144,6,1604,1604,3,4,4,344,11,Loyal Customers
12948,16,9,2317,2317,5,5,4,554,14,Champions
12949,31,22,15527,15527,4,5,5,455,14,Champions
12950,2,3,1843,1843,5,3,4,534,12,Loyal Customers
12951,9,15,3214,3214,5,5,5,555,15,Champions
12952,6,4,1388,1388,5,3,4,534,12,Loyal Customers
12953,10,2,829,829,5,2,3,523,10,New Customers
12954,639,1,162,162,1,1,1,111,3,Lost
12955,1,11,4757,4757,5,5,5,555,15,Champions
12956,306,4,522,522,2,3,2,232,7,At Risk
12957,10,13,8707,8707,5,5,5,555,15,Champions
12958,400,2,467,467,2,2,2,222,6,Lost
12959,484,1,151,151,1,1,1,111,3,Lost
12960,414,4,1322,1322,1,3,4,134,8,At Risk
12961,379,1,212,212,2,1,1,211,4,Lost
12962,7,2,266,266,5,2,1,521,8,New Customers
12963,8,12,3236,3236,5,5,5,555,15,Champions
12964,437,1,132,132,1,1,1,111,3,Lost
12965,89,1,770,770,3,1,3,313,7,Lost
12966,10,1,160,160,5,1,1,511,7,New Customers
12967,358,3,2939,2939,2,3,5,235,10,At Risk
12968,112,1,136,136,3,1,1,311,5,Lost
12969,603,1,122,122,1,1,1,111,3,Lost
12970,7,10,1453,1453,5,5,4,554,14,Champions
12971,4,116,15705,15705,5,5,5,555,15,Champions
12972,414,4,1161,1161,1,3,3,133,7,At Risk
12973,414,1,386,386,1,1,2,112,4,Lost
12974,198,2,409,409,2,2,2,222,6,Lost
12975,437,6,2100,2100,1,4,4,144,9,At Risk
12976,212,8,3156,3156,2,4,5,245,11,At Risk
12977,156,4,514,514,3,3,2,332,8,Loyal Customers
12978,385,5,2503,2503,2,4,4,244,10,At Risk
12979,729,1,518,518,1,1,2,112,4,Lost
12980,158,21,16246,16246,3,5,5,355,13,Loyal Customers
12981,30,2,372,372,4,2,2,422,8,New Customers
12982,243,8,2745,2745,2,4,4,244,10,At Risk
12983,598,1,490,490,1,1,2,112,4,Lost
12984,19,1,98,98,5,1,1,511,7,New Customers
12985,1,2,1239,1239,5,2,4,524,11,New Customers
12986,429,10,2730,2730,1,5,4,154,10,At Risk
12987,74,5,1312,1312,3,4,4,344,11,Loyal Customers
12988,292,1,506,506,2,1,2,212,5,Lost
12989,3,33,13552,13552,5,5,5,555,15,Champions
12990,31,7,956,956,4,4,3,443,11,Loyal Customers
12991,23,3,765,765,4,3,3,433,10,Loyal Customers
12992,725,1,93,93,1,1,1,111,3,Lost
12993,23,8,1260,1260,4,4,4,444,12,Champions
12994,4,3,974,974,5,3,3,533,11,Loyal Customers
12995,85,1,211,211,3,1,1,311,5,Lost
12996,376,1,356,356,2,1,2,212,5,Lost
12997,22,8,2111,2111,4,4,4,444,12,Champions
12998,493,3,920,920,1,3,3,133,7,At Risk
12999,196,3,456,456,2,3,2,232,7,At Risk
13000,107,4,1032,1032,3,3,3,333,9,Loyal Customers
13001,4,33,24043,24043,5,5,5,555,15,Champions
13002,318,3,414,414,2,3,2,232,7,At Risk
13003,106,3,149,149,3,3,1,331,7,Loyal Customers
13004,12,36,11651,11651,5,5,5,555,15,Champions
13005,174,4,1000,1000,3,3,3,333,9,Loyal Customers
13006,56,1,82,82,4,1,1,411,6,New Customers
13007,580,1,175,175,1,1,1,111,3,Lost
13008,323,3,612,612,2,3,3,233,8,At Risk
13009,673,1,234,234,1,1,1,111,3,Lost
13010,374,2,330,330,2,2,2,222,6,Lost
13011,372,1,51,51,2,1,1,211,4,Lost
13012,9,11,2958,2958,5,5,5,555,15,Champions
13013,1,29,11097,11097,5,5,5,555,15,Champions
13014,11,11,5381,5381,5,5,5,555,15,Champions
13015,53,11,6580,6580,4,5,5,455,14,Champions
13016,73,3,790,790,3,3,3,333,9,Loyal Customers
13017,7,1,204,204,5,1,1,511,7,New Customers
13018,16,35,9763,9763,5,5,5,555,15,Champions
13019,379,6,1230,1230,2,4,4,244,10,At Risk
13020,563,2,619,619,1,2,3,123,6,Lost
13021,4,17,4887,4887,5,5,5,555,15,Champions
13022,430,1,50,50,1,1,1,111,3,Lost
13023,64,3,1251,1251,3,3,4,334,10,Loyal Customers
13024,471,2,556,556,1,2,2,122,5,Lost
13025,732,1,323,323,1,1,2,112,4,Lost
13026,1,9,1733,1733,5,5,4,554,14,Champions
13027,114,19,17239,17239,3,5,5,355,13,Loyal Customers
13028,23,2,661,661,4,2,3,423,9,New Customers
13029,31,5,1927,1927,4,4,4,444,12,Champions
13030,11,2,752,752,5,2,3,523,10,New Customers
13031,407,5,3293,3293,2,4,5,245,11,At Risk
13032,52,9,2816,2816,4,5,4,454,13,Champions
13033,357,2,221,221,2,2,1,221,5,Lost
13034,55,3,757,757,4,3,3,433,10,Loyal Customers
13035,74,3,1364,1364,3,3,4,334,10,Loyal Customers
13036,685,1,307,307,1,1,2,112,4,Lost
13037,138,12,3915,3915,3,5,5,355,13,Loyal Customers
13038,80,3,908,908,3,3,3,333,9,Loyal Customers
13039,584,4,1011,1011,1,3,3,133,7,At Risk
13040,9,2,677,677,5,2,3,523,10,New Customers
13041,451,4,799,799,1,3,3,133,7,At Risk
13042,598,3,1489,1489,1,3,4,134,8,At Risk
13043,273,1,516,516,2,1,2,212,5,Lost
13044,291,11,4848,4848,2,5,5,255,12,At Risk
13045,99,3,809,809,3,3,3,333,9,Loyal Customers
13046,31,3,949,949,4,3,3,433,10,Loyal Customers
13047,57,23,8424,8424,4,5,5,455,14,Champions
13048,14,9,4049,4049,5,5,5,555,15,Champions
13049,64,4,1408,1408,3,3,4,334,10,Loyal Customers
13050,15,34,11877,11877,5,5,5,555,15,Champions
13051,579,2,156,156,1,2,1,121,4,Lost
13052,212,7,3118,3118,2,4,5,245,11,At Risk
13053,622,1,128,128,1,1,1,111,3,Lost
13055,78,4,2321,2321,3,3,4,334,10,Loyal Customers
13056,551,1,209,209,1,1,1,111,3,Lost
13057,530,3,710,710,1,3,3,133,7,At Risk
13058,25,3,271,271,4,3,1,431,8,Loyal Customers
13059,250,10,2292,2292,2,5,4,254,11,At Risk
13060,254,1,308,308,2,1,2,212,5,Lost
13061,72,1,249,249,3,1,1,311,5,Lost
13062,191,1,347,347,2,1,2,212,5,Lost
13063,481,1,188,188,1,1,1,111,3,Lost
13064,13,6,1667,1667,5,4,4,544,13,Champions
13065,373,5,1055,1055,2,4,3,243,9,At Risk
13066,24,2,471,471,4,2,2,422,8,New Customers
13067,82,3,509,509,3,3,2,332,8,Loyal Customers
13068,10,2,344,344,5,2,2,522,9,New Customers
13069,1,38,9284,9284,5,5,5,555,15,Champions
13070,192,4,752,752,2,3,3,233,8,At Risk
13071,612,1,129,129,1,1,1,111,3,Lost
13072,267,1,177,177,2,1,1,211,4,Lost
13073,411,2,418,418,1,2,2,122,5,Lost
13074,511,4,1379,1379,1,3,4,134,8,At Risk
13075,130,1,920,920,3,1,3,313,7,Lost
13076,458,1,135,135,1,1,1,111,3,Lost
13077,1,11,2741,2741,5,5,4,554,14,Champions
13078,3,57,29018,28616,5,5,5,555,15,Champions
13079,4,6,419,419,5,4,2,542,11,Loyal Customers
13080,179,4,281,281,3,3,1,331,7,Loyal Customers
13081,12,28,56838,28616,5,5,5,555,15,Champions
13082,126,21,7336,7336,3,5,5,355,13,Loyal Customers
13083,4,3,395,395,5,3,2,532,10,Loyal Customers
13084,492,1,122,122,1,1,1,111,3,Lost
13085,158,8,2433,2433,3,4,4,344,11,Loyal Customers
13086,383,1,439,439,2,1,2,212,5,Lost
13087,726,1,314,314,1,1,2,112,4,Lost
13088,417,1,236,236,1,1,1,111,3,Lost
13089,3,203,113417,28616,5,5,5,555,15,Champions
13090,9,23,13077,13077,5,5,5,555,15,Champions
13091,28,2,1109,1109,4,2,3,423,9,New Customers
13092,71,12,2140,2140,3,5,4,354,12,Loyal Customers
13093,276,55,54144,28616,2,5,5,255,12,At Risk
13094,21,13,2209,2209,4,5,4,454,13,Champions
13095,71,1,74,74,3,1,1,311,5,Lost
13096,394,1,420,420,2,1,2,212,5,Lost
13097,33,27,13015,13015,4,5,5,455,14,Champions
13098,1,28,28882,28616,5,5,5,555,15,Champions
13099,99,1,207,207,3,1,1,311,5,Lost
13101,234,4,695,695,2,3,3,233,8,At Risk
13102,1,37,11380,11380,5,5,5,555,15,Champions
13103,40,3,710,710,4,3,3,433,10,Loyal Customers
13104,3,9,1709,1709,5,5,4,554,14,Champions
13105,436,1,72,72,1,1,1,111,3,Lost
13106,133,2,603,603,3,2,3,323,8,Lost
13107,44,9,5253,5253,4,5,5,455,14,Champions
13108,373,2,748,748,2,2,3,223,7,Lost
13109,60,3,1134,1134,3,3,3,333,9,Loyal Customers
13110,31,12,2957,2957,4,5,5,455,14,Champions
13111,719,1,322,322,1,1,2,112,4,Lost
13112,541,1,21,21,1,1,1,111,3,Lost
13113,1,37,18230,18230,5,5,5,555,15,Champions
13114,731,1,234,234,1,1,1,111,3,Lost
13115,12,10,5495,5495,5,5,5,555,15,Champions
13116,138,1,501,501,3,1,2,312,6,Lost
13117,22,18,2256,2256,4,5,4,454,13,Champions
13118,20,9,2415,2415,4,5,4,454,13,Champions
13119,669,1,135,135,1,1,1,111,3,Lost
13120,239,1,31,31,2,1,1,211,4,Lost
13121,269,1,284,284,2,1,2,212,5,Lost
13122,94,2,922,922,3,2,3,323,8,Lost
13123,473,2,507,507,1,2,2,122,5,Lost
13124,90,4,4642,4642,3,3,5,335,11,Loyal Customers
13125,524,1,149,149,1,1,1,111,3,Lost
13126,5,13,3775,3775,5,5,5,555,15,Champions
13127,78,1,259,259,3,1,1,311,5,Lost
13128,631,1,264,264,1,1,1,111,3,Lost
13129,452,2,233,233,1,2,1,121,4,Lost
13130,94,1,64,64,3,1,1,311,5,Lost
13131,23,7,3314,3314,4,4,5,445,13,Champions
13132,262,1,77,77,2,1,1,211,4,Lost
13133,274,3,200,200,2,3,1,231,6,At Risk
13134,86,6,2475,2475,3,4,4,344,11,Loyal Customers
13135,197,2,3371,3371,2,2,5,225,9,Lost
13136,56,13,6275,6275,4,5,5,455,14,Champions
13137,11,16,7587,7587,5,5,5,555,15,Champions
13138,22,7,1274,1274,4,4,4,444,12,Champions
13139,16,8,8203,8203,5,4,5,545,14,Champions
13140,108,5,1055,1055,3,4,3,343,10,Loyal Customers
13141,85,17,7656,7656,3,5,5,355,13,Loyal Customers
13142,19,1,307,307,5,1,2,512,8,New Customers
13143,585,1,405,405,1,1,2,112,4,Lost
13144,333,2,135,135,2,2,1,221,5,Lost
13145,40,7,1129,1129,4,4,3,443,11,Loyal Customers
13146,26,1,229,229,4,1,1,411,6,New Customers
13147,10,4,713,713,5,3,3,533,11,Loyal Customers
13148,29,26,8488,8488,4,5,5,455,14,Champions
13149,14,4,1676,1676,5,3,4,534,12,Loyal Customers
13150,484,3,450,450,1,3,2,132,6,At Risk
13151,296,3,2455,2455,2,3,4,234,9,At Risk
13152,417,7,2146,2146,1,4,4,144,9,At Risk
13153,6,1,486,486,5,1,2,512,8,New Customers
13154,399,3,1625,1625,2,3,4,234,9,At Risk
13155,33,6,1370,1370,4,4,4,444,12,Champions
13156,385,3,1587,1587,2,3,4,234,9,At Risk
13157,49,9,5687,5687,4,5,5,455,14,Champions
13158,95,5,1508,1508,3,4,4,344,11,Loyal Customers
13159,9,4,1429,1429,5,3,4,534,12,Loyal Customers
13160,22,1,92,92,4,1,1,411,6,New Customers
13161,313,2,472,472,2,2,2,222,6,Lost
13162,122,16,9275,9275,3,5,5,355,13,Loyal Customers
13163,610,1,18,18,1,1,1,111,3,Lost
13164,569,2,372,372,1,2,2,122,5,Lost
13165,46,3,1451,1451,4,3,4,434,11,Loyal Customers
13166,283,2,876,876,2,2,3,223,7,Lost
13167,19,5,1113,1113,5,4,3,543,12,Loyal Customers
13168,36,5,1841,1841,4,4,4,444,12,Champions
13169,64,3,840,840,3,3,3,333,9,Loyal Customers
13170,27,1,109,109,4,1,1,411,6,New Customers
13171,22,3,468,468,4,3,2,432,9,Loyal Customers
13172,400,1,70,70,2,1,1,211,4,Lost
13173,4,11,2390,2390,5,5,4,554,14,Champions
13174,16,11,7972,7972,5,5,5,555,15,Champions
13175,582,2,831,831,1,2,3,123,6,Lost
13176,46,1,481,481,4,1,2,412,7,New Customers
13177,65,2,512,512,3,2,2,322,7,Lost
13178,26,21,14059,14059,4,5,5,455,14,Champions
13179,619,1,572,572,1,1,2,112,4,Lost
13180,607,1,86,86,1,1,1,111,3,Lost
13181,381,1,360,360,2,1,2,212,5,Lost
13182,45,1,121,121,4,1,1,411,6,New Customers
13183,8,15,7036,7036,5,5,5,555,15,Champions
13184,15,10,1668,1668,5,5,4,554,14,Champions
13185,268,1,71,71,2,1,1,211,4,Lost
13186,40,3,1576,1576,4,3,4,434,11,Loyal Customers
13187,337,4,328,328,2,3,2,232,7,At Risk
13188,11,1,115,115,5,1,1,511,7,New Customers
13189,19,2,261,261,5,2,1,521,8,New Customers
13190,544,3,571,571,1,3,2,132,6,At Risk
13191,658,1,159,159,1,1,1,111,3,Lost
13192,95,6,2559,2559,3,4,4,344,11,Loyal Customers
13193,61,1,112,112,3,1,1,311,5,Lost
13194,136,2,473,473,3,2,2,322,7,Lost
13195,414,1,137,137,1,1,1,111,3,Lost
13196,11,7,3069,3069,5,4,5,545,14,Champions
13197,610,1,373,373,1,1,2,112,4,Lost
13198,10,8,4974,4974,5,4,5,545,14,Champions
13199,4,66,15949,15949,5,5,5,555,15,Champions
13200,19,4,870,870,5,3,3,533,11,Loyal Customers
13201,502,4,1233,1233,1,3,4,134,8,At Risk
13202,394,7,1580,1580,2,4,4,244,10,At Risk
13203,10,10,2648,2648,5,5,4,554,14,Champions
13204,731,1,967,967,1,1,3,113,5,Lost
13205,443,1,2803,2803,1,1,4,114,6,Lost
13206,400,13,8308,8308,2,5,5,255,12,At Risk
13207,15,4,536,536,5,3,2,532,10,Loyal Customers
13208,59,8,1952,1952,4,4,4,444,12,Champions
13209,30,13,8510,8510,4,5,5,455,14,Champions
13210,94,1,353,353,3,1,2,312,6,Lost
13211,10,10,2619,2619,5,5,4,554,14,Champions
13212,20,3,787,787,4,3,3,433,10,Loyal Customers
13213,57,11,3852,3852,4,5,5,455,14,Champions
13214,418,7,3264,3264,1,4,5,145,10,At Risk
13215,402,1,82,82,2,1,1,211,4,Lost
13216,268,1,334,334,2,1,2,212,5,Lost
13217,122,4,666,666,3,3,3,333,9,Loyal Customers
13218,127,1,63,63,3,1,1,311,5,Lost
13219,618,1,76,76,1,1,1,111,3,Lost
13220,78,5,1336,1336,3,4,4,344,11,Loyal Customers
13221,240,2,845,845,2,2,3,223,7,Lost
13222,577,1,88,88,1,1,1,111,3,Lost
13223,200,6,969,969,2,4,3,243,9,At Risk
13224,60,2,2153,2153,3,2,4,324,9,Lost
13225,3,16,16260,16260,5,5,5,555,15,Champions
13226,273,2,312,312,2,2,2,222,6,Lost
13227,202,1,258,258,2,1,1,211,4,Lost
13228,81,1,358,358,3,1,2,312,6,Lost
13229,226,1,161,161,2,1,1,211,4,Lost
13230,4,30,6110,6110,5,5,5,555,15,Champions
13232,13,7,1328,1328,5,4,4,544,13,Champions
13233,74,4,1176,1176,3,3,3,333,9,Loyal Customers
13234,673,2,346,346,1,2,2,122,5,Lost
13235,212,1,1031,1031,2,1,3,213,6,Lost
13236,25,2,745,745,4,2,3,423,9,New Customers
13237,388,1,643,643,2,1,3,213,6,Lost
13238,17,6,1007,1007,5,4,3,543,12,Loyal Customers
13239,262,5,1595,1595,2,4,4,244,10,At Risk
13240,96,8,1455,1455,3,4,4,344,11,Loyal Customers
13241,412,1,113,113,1,1,1,111,3,Lost
13242,112,7,699,699,3,4,3,343,10,Loyal Customers
13243,203,5,1220,1220,2,4,4,244,10,At Risk
13244,93,1,122,122,3,1,1,311,5,Lost
13245,51,2,989,989,4,2,3,423,9,New Customers
13246,18,11,3352,3352,5,5,5,555,15,Champions
13247,18,4,501,501,5,3,2,532,10,Loyal Customers
13248,125,2,466,466,3,2,2,322,7,Lost
13249,92,9,1609,1609,3,5,4,354,12,Loyal Customers
13250,461,2,253,253,1,2,1,121,4,Lost
13251,402,1,253,253,2,1,1,211,4,Lost
13252,394,2,399,399,2,2,2,222,6,Lost
13253,157,4,2951,2951,3,3,5,335,11,Loyal Customers
13254,376,1,51,51,2,1,1,211,4,Lost
13255,9,3,679,679,5,3,3,533,11,Loyal Customers
13257,436,1,150,150,1,1,1,111,3,Lost
13258,12,5,1009,1009,5,4,3,543,12,Loyal Customers
13259,62,9,1399,1399,3,5,4,354,12,Loyal Customers
13260,61,1,558,558,3,1,2,312,6,Lost
13261,269,2,944,944,2,2,3,223,7,Lost
13262,263,3,573,573,2,3,2,232,7,At Risk
13263,1,38,8651,8651,5,5,5,555,15,Champions
13264,443,1,723,723,1,1,3,113,5,Lost
13265,53,5,2093,2093,4,4,4,444,12,Champions
13266,11,19,6135,6135,5,5,5,555,15,Champions
13267,3,36,9430,9430,5,5,5,555,15,Champions
13268,18,10,3153,3153,5,5,5,555,15,Champions
13269,1,28,8537,8537,5,5,5,555,15,Champions
13270,366,1,590,590,2,1,2,212,5,Lost
13271,37,1,211,211,4,1,1,411,6,New Customers
13272,31,2,277,277,4,2,1,421,7,New Customers
13273,113,1,139,139,3,1,1,311,5,Lost
13274,409,1,361,361,2,1,2,212,5,Lost
13275,384,2,239,239,2,2,1,221,5,Lost
13276,64,5,1892,1892,3,4,4,344,11,Loyal Customers
13277,16,7,523,523,5,4,2,542,11,Loyal Customers
13278,41,4,1425,1425,4,3,4,434,11,Loyal Customers
13279,78,1,138,138,3,1,1,311,5,Lost
13280,122,7,2293,2293,3,4,4,344,11,Loyal Customers
13281,439,1,351,351,1,1,2,112,4,Lost
13282,18,4,1313,1313,5,3,4,534,12,Loyal Customers
13283,60,4,373,373,3,3,2,332,8,Loyal Customers
13284,331,1,201,201,2,1,1,211,4,Lost
13285,23,6,3365,3365,4,4,5,445,13,Champions
13286,600,1,735,735,1,1,3,113,5,Lost
13287,603,3,782,782,1,3,3,133,7,At Risk
13288,443,5,928,928,1,4,3,143,8,At Risk
13289,724,1,308,308,1,1,2,112,4,Lost
13291,156,11,3271,3271,3,5,5,355,13,Loyal Customers
13292,39,5,995,995,4,4,3,443,11,Loyal Customers
13293,392,6,1193,1193,2,4,3,243,9,At Risk
13294,190,3,1690,1690,2,3,4,234,9,At Risk
13295,360,4,1102,1102,2,3,3,233,8,At Risk
13296,137,6,793,793,3,4,3,343,10,Loyal Customers
13297,8,7,4369,4369,5,4,5,545,14,Champions
13298,1,1,360,360,5,1,2,512,8,New Customers
13299,268,3,1219,1219,2,3,4,234,9,At Risk
13300,169,3,1286,1286,3,3,4,334,10,Loyal Customers
13301,104,4,600,600,3,3,2,332,8,Loyal Customers
13302,155,2,159,159,3,2,1,321,6,Lost
13303,400,1,62,62,2,1,1,211,4,Lost
13304,351,4,1218,1218,2,3,4,234,9,At Risk
13305,4,16,3616,3616,5,5,5,555,15,Champions
13306,430,1,54,54,1,1,1,111,3,Lost
13307,120,3,273,273,3,3,1,331,7,Loyal Customers
13308,23,4,1670,1670,4,3,4,434,11,Loyal Customers
13309,7,6,1706,1706,5,4,4,544,13,Champions
13310,28,5,1541,1541,4,4,4,444,12,Champions
13311,4,2,599,599,5,2,2,522,9,New Customers
13312,451,1,125,125,1,1,1,111,3,Lost
13313,22,12,3445,3445,4,5,5,455,14,Champions
13314,2,3,776,776,5,3,3,533,11,Loyal Customers
13315,689,1,310,310,1,1,2,112,4,Lost
13316,37,10,12941,12941,4,5,5,455,14,Champions
13317,66,19,6486,6486,3,5,5,355,13,Loyal Customers
13318,1,3,641,641,5,3,3,533,11,Loyal Customers
13319,5,58,21323,21323,5,5,5,555,15,Champions
13320,78,6,2212,2212,3,4,4,344,11,Loyal Customers
13321,72,2,567,567,3,2,2,322,7,Lost
13322,17,1,199,199,5,1,1,511,7,New Customers
13323,3,5,788,788,5,4,3,543,12,Loyal Customers
13324,36,18,10513,10513,4,5,5,455,14,Champions
13325,82,1,675,675,3,1,3,313,7,Lost
13326,432,1,282,282,1,1,1,111,3,Lost
13327,39,20,9134,9134,4,5,5,455,14,Champions
13328,316,1,1308,1308,2,1,4,214,7,Lost
13329,32,8,4809,4809,4,4,5,445,13,Champions
13330,93,6,2796,2796,3,4,4,344,11,Loyal Customers
13331,402,1,262,262,2,1,1,211,4,Lost
13332,14,1,351,351,5,1,2,512,8,New Customers
13333,411,3,1016,1016,1,3,3,133,7,At Risk
13334,82,5,6202,6202,3,4,5,345,12,Loyal Customers
13336,77,1,795,795,3,1,3,313,7,Lost
13337,546,1,1575,1575,1,1,4,114,6,Lost
13338,158,4,2346,2346,3,3,4,334,10,Loyal Customers
13339,201,1,860,860,2,1,3,213,6,Lost
13340,45,12,22101,22101,4,5,5,455,14,Champions
13341,261,1,776,776,2,1,3,213,6,Lost
13343,178,1,303,303,3,1,2,312,6,Lost
13344,68,3,2512,2512,3,3,4,334,10,Loyal Customers
13345,288,1,340,340,2,1,2,212,5,Lost
13346,463,6,299,299,1,4,2,142,7,At Risk
13347,70,1,291,291,3,1,2,312,6,Lost
13348,64,1,234,234,3,1,1,311,5,Lost
13349,11,1,197,197,5,1,1,511,7,New Customers
13350,16,2,879,879,5,2,3,523,10,New Customers
13351,66,1,324,324,3,1,2,312,6,Lost
13352,60,1,348,348,3,1,2,312,6,Lost
13354,71,1,744,744,3,1,3,313,7,Lost
13355,122,1,675,675,3,1,3,313,7,Lost
13356,80,1,768,768,3,1,3,313,7,Lost
13357,257,5,3795,3795,2,4,5,245,11,At Risk
13358,269,1,389,389,2,1,2,212,5,Lost
13359,64,2,943,943,3,2,3,323,8,Lost
13360,432,4,1504,1504,1,3,4,134,8,At Risk
13361,472,2,1450,1450,1,2,4,124,7,Lost
13362,9,7,5394,5394,5,4,5,545,14,Champions
13363,18,3,1624,1624,5,3,4,534,12,Loyal Customers
13364,71,1,135,135,3,1,1,311,5,Lost
13365,34,2,2225,2225,4,2,4,424,10,New Customers
13366,50,1,56,56,4,1,1,411,6,New Customers
13367,432,1,460,460,1,1,2,112,4,Lost
13368,257,4,1022,1022,2,3,3,233,8,At Risk
13369,366,1,258,258,2,1,1,211,4,Lost
13370,372,1,755,755,2,1,3,213,6,Lost
13371,505,2,2298,2298,1,2,4,124,7,Lost
13372,90,1,329,329,3,1,2,312,6,Lost
13373,61,6,7587,7587,3,4,5,345,12,Loyal Customers
13374,415,2,373,373,1,2,2,122,5,Lost
13375,89,2,1792,1792,3,2,4,324,9,Lost
13376,99,3,870,870,3,3,3,333,9,Loyal Customers
13377,397,2,1453,1453,2,2,4,224,8,Lost
13379,26,3,573,573,4,3,2,432,9,Loyal Customers
13380,433,1,62,62,1,1,1,111,3,Lost
13381,32,12,8224,8224,4,5,5,455,14,Champions
13382,281,5,1388,1388,2,4,4,244,10,At Risk
13383,544,1,305,305,1,1,2,112,4,Lost
13384,31,11,6681,6681,4,5,5,455,14,Champions
13385,330,1,535,535,2,1,2,212,5,Lost
13386,414,2,835,835,1,2,3,123,6,Lost
13387,417,1,182,182,1,1,1,111,3,Lost
13388,131,3,1186,1186,3,3,3,333,9,Loyal Customers
13389,11,3,798,798,5,3,3,533,11,Loyal Customers
13390,75,1,544,544,3,1,2,312,6,Lost
